Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,usage,dow
4388161847,03/05/2016,12727,9.789999962,9.789999962,0,1.129999995,0.7799999714,7.880000114,0,18,18,306,984,3290,high,Tuesday
4388161847,04/05/2016,12375,9.520000458,9.520000458,0,2.789999962,0.9300000072,5.800000191,0,35,21,251,632,3162,high,Wednesday
4388161847,05/05/2016,9603,7.380000114,7.380000114,0,0.6299999952,1.669999957,5.090000153,0,12,39,199,896,2899,high,Thursday
4388161847,06/05/2016,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,high,Friday
4388161847,07/05/2016,22770,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,4022,high,Saturday
4388161847,08/05/2016,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,3934,high,Sunday
4388161847,09/05/2016,10218,7.860000134,7.860000134,0,0.3400000036,0.7300000191,6.789999962,0,6,19,258,1020,3013,high,Monday
4388161847,10/05/2016,10299,7.920000076,7.920000076,0,0.8100000024,0.6499999762,6.460000038,0,13,14,267,648,3061,high,Tuesday
4388161847,11/05/2016,10201,7.840000153,7.840000153,0,0.5299999714,0.7900000215,6.53000021,0,8,18,256,858,2954,high,Wednesday
4388161847,12/05/2016,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,1623,high,Thursday
4445114986,12/04/2016,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,high,Tuesday
4445114986,13/04/2016,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,2095,high,Wednesday
4445114986,14/04/2016,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,2194,high,Thursday
4445114986,15/04/2016,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,2496,high,Friday
4445114986,16/04/2016,3945,2.650000095,2.650000095,0,0,0,2.650000095,0,0,0,225,716,2180,high,Saturday
4445114986,17/04/2016,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1933,high,Sunday
4445114986,18/04/2016,6155,4.239999771,4.239999771,0,2,0.2899999917,1.950000048,0,25,6,162,1247,2248,high,Monday
4445114986,19/04/2016,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1954,high,Tuesday
4445114986,20/04/2016,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,1974,high,Wednesday
4445114986,21/04/2016,3809,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,2150,high,Thursday
4445114986,22/04/2016,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,2432,high,Friday
4445114986,23/04/2016,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,2149,high,Saturday
4445114986,24/04/2016,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,2247,high,Sunday
4445114986,25/04/2016,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916,2070,high,Monday
4445114986,26/04/2016,6326,4.409999847,4.409999847,0,2.410000086,0.03999999911,1.960000038,0,29,1,180,839,2291,high,Tuesday
4445114986,27/04/2016,7243,5.03000021,5.03000021,0,2.619999886,0.02999999933,2.380000114,0,32,1,194,839,2361,high,Wednesday
4445114986,28/04/2016,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,2203,high,Thursday
4445114986,29/04/2016,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,2196,high,Friday
4445114986,30/04/2016,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,2363,high,Saturday
4445114986,01/05/2016,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,2246,high,Sunday
4445114986,02/05/2016,6910,4.75,4.75,0,2.210000038,0.1899999976,2.349999905,0,27,4,200,667,2336,high,Monday
4445114986,03/05/2016,7502,5.179999828,5.179999828,0,2.480000019,0.1099999994,2.579999924,0,30,2,233,725,2421,high,Tuesday
4445114986,04/05/2016,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,2070,high,Wednesday
4445114986,05/05/2016,3800,2.549999952,2.549999952,0,0.1199999973,0.2399999946,2.180000067,0,2,6,185,734,2120,high,Thursday
4445114986,06/05/2016,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,2211,high,Friday
4445114986,07/05/2016,5183,3.589999914,3.589999914,0,2.130000114,0.1899999976,1.25,0,26,4,108,866,2123,high,Saturday
4445114986,08/05/2016,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,2423,high,Sunday
4445114986,09/05/2016,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,2281,high,Monday
4445114986,10/05/2016,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,2181,high,Tuesday
4445114986,11/05/2016,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,2499,high,Wednesday
4445114986,12/05/2016,768,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,58,380,1212,high,Thursday
4558609924,12/04/2016,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,high,Tuesday
4558609924,13/04/2016,4978,3.289999962,3.289999962,0,1.24000001,0.4399999976,1.610000014,0,19,7,127,1287,1722,high,Wednesday
4558609924,14/04/2016,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,1922,high,Thursday
4558609924,15/04/2016,7795,5.150000095,5.150000095,0,0.5899999738,0.8399999738,3.730000019,0,17,30,262,1131,2121,high,Friday
4558609924,16/04/2016,7289,4.820000172,4.820000172,0,0.5500000119,0.75,3.5,0,8,12,308,1112,1997,high,Saturday
4558609924,17/04/2016,9634,6.400000095,6.400000095,0,0.5500000119,1.139999986,4.710000038,0,7,19,304,1110,2117,high,Sunday
4558609924,18/04/2016,8940,5.909999847,5.909999847,0,0.9800000191,0.9300000072,4,0,14,15,331,1080,2116,high,Monday
4558609924,19/04/2016,5401,3.569999933,3.569999933,0,0.05000000075,0.3600000143,3.160000086,0,1,9,248,1182,1876,high,Tuesday
4558609924,20/04/2016,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,1788,high,Wednesday
4558609924,21/04/2016,13743,9.079999924,9.079999924,0,0.4199999869,0.9700000286,7.699999809,0,6,21,432,844,2486,high,Thursday
4558609924,22/04/2016,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094,high,Friday
4558609924,23/04/2016,6890,4.550000191,4.550000191,0,0.3400000036,0.200000003,4.010000229,0,5,5,308,1122,2085,high,Saturday
4558609924,24/04/2016,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,2173,high,Sunday
4558609924,25/04/2016,8095,5.349999905,5.349999905,0,0.5899999738,0.25,4.510000229,0,18,10,340,993,2225,high,Monday
4558609924,26/04/2016,9148,6.050000191,6.050000191,0,0.4300000072,2.029999971,3.589999914,0,12,41,283,1062,2223,high,Tuesday
4558609924,27/04/2016,9557,6.320000172,6.320000172,0,1.960000038,0.8899999857,3.460000038,0,27,14,312,1087,2098,high,Wednesday
4558609924,28/04/2016,9451,6.25,6.25,0,0.01999999955,0.2700000107,5.949999809,0,1,11,367,985,2185,high,Thursday
4558609924,29/04/2016,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,1918,high,Friday
4558609924,30/04/2016,10319,6.820000172,6.820000172,0,0.4699999988,1.889999986,4.460000038,0,7,29,293,1111,2105,high,Saturday
4558609924,01/05/2016,3428,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,190,1121,1692,high,Sunday
4558609924,02/05/2016,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,2066,high,Monday
4558609924,03/05/2016,5267,3.480000019,3.480000019,0,0.6000000238,0.2800000012,2.599999905,0,21,10,237,1172,1953,high,Tuesday
4558609924,04/05/2016,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,1842,high,Wednesday
4558609924,05/05/2016,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262,high,Thursday
4558609924,06/05/2016,3755,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,1722,high,Friday
4558609924,07/05/2016,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,high,Saturday
4558609924,08/05/2016,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,2666,high,Sunday
4558609924,09/05/2016,11451,7.570000172,7.570000172,0,0.4300000072,1.620000005,5.519999981,0,6,30,339,1065,2223,high,Monday
4558609924,10/05/2016,6435,4.25,4.25,0,0.7400000095,1.120000005,2.390000105,0,11,18,220,1191,1889,high,Tuesday
4558609924,11/05/2016,9108,6.019999981,6.019999981,0,0.2599999905,1.820000052,3.940000057,0,4,31,324,1081,2131,high,Wednesday
4558609924,12/05/2016,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,1452,high,Thursday
4702921684,12/04/2016,7213,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,2947,high,Tuesday
4702921684,13/04/2016,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,2898,high,Wednesday
4702921684,14/04/2016,7860,6.369999886,6.369999886,0,0,0,6.369999886,0,0,0,271,772,2984,high,Thursday
4702921684,15/04/2016,6506,5.28000021,5.28000021,0,0.0700000003,0.4199999869,4.789999962,0,1,8,256,944,2896,high,Friday
4702921684,16/04/2016,11140,9.029999733,9.029999733,0,0.2399999946,1.25,7.539999962,0,3,24,335,556,3328,high,Saturday
4702921684,17/04/2016,12692,10.28999996,10.28999996,0,0.9599999785,3.460000038,5.880000114,0,12,66,302,437,3394,high,Sunday
4702921684,18/04/2016,9105,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013,high,Monday
4702921684,19/04/2016,6708,5.440000057,5.440000057,0,0.8799999952,0.3700000048,4.190000057,0,10,8,179,757,2812,high,Tuesday
4702921684,20/04/2016,8793,7.130000114,7.130000114,0,0.1599999964,1.230000019,5.730000019,0,2,29,260,717,3061,high,Wednesday
4702921684,21/04/2016,6530,5.300000191,5.300000191,0,0.3100000024,2.049999952,2.940000057,0,4,41,144,901,2729,high,Thursday
4702921684,22/04/2016,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,2241,high,Friday
4702921684,23/04/2016,15126,12.27000046,12.27000046,0,0.7599999905,3.24000001,8.270000458,0,9,66,408,469,3691,high,Saturday
4702921684,24/04/2016,15050,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,3538,high,Sunday
4702921684,25/04/2016,9167,7.429999828,7.429999828,0,0.4900000095,0.8199999928,6.110000134,0,6,15,270,730,3064,high,Monday
4702921684,26/04/2016,6108,4.949999809,4.949999809,0,0.0700000003,0.349999994,4.539999962,0,1,8,216,765,2784,high,Tuesday
4702921684,27/04/2016,7047,5.71999979,5.71999979,0,0.09000000358,0.8000000119,4.78000021,0,1,16,238,733,2908,high,Wednesday
4702921684,28/04/2016,9023,7.320000172,7.320000172,0,1.129999995,0.4199999869,5.769999981,0,14,9,232,738,3033,high,Thursday
4702921684,29/04/2016,9930,8.050000191,8.050000191,0,1.059999943,0.9200000167,6.070000172,0,12,19,267,692,3165,high,Friday
4702921684,30/04/2016,10144,8.229999542,8.229999542,0,0.3199999928,2.029999971,5.880000114,0,4,36,263,728,3115,high,Saturday
4702921684,01/05/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2017,high,Sunday
4702921684,02/05/2016,7245,5.920000076,5.920000076,0,0.3799999952,1.74000001,3.75999999,0,5,40,195,1131,2859,high,Monday
4702921684,03/05/2016,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,3145,high,Tuesday
4702921684,04/05/2016,8161,6.619999886,6.619999886,0,0.3400000036,0.7300000191,5.539999962,0,4,15,251,757,3004,high,Wednesday
4702921684,05/05/2016,8614,6.989999771,6.989999771,0,0.6700000167,0.2199999988,6.090000153,0,8,5,241,745,3006,high,Thursday
4702921684,06/05/2016,6943,5.630000114,5.630000114,0,0.07999999821,0.6600000262,4.869999886,0,1,16,207,682,2859,high,Friday
4702921684,07/05/2016,14370,11.64999962,11.64999962,0,0.3700000048,2.309999943,8.970000267,0,5,46,439,577,3683,high,Saturday
4702921684,08/05/2016,12857,10.43000031,10.43000031,0,0.6800000072,6.210000038,3.539999962,0,9,125,192,1019,3287,high,Sunday
4702921684,09/05/2016,8232,6.679999828,6.679999828,0,0,0.5699999928,6.099999905,0,0,12,253,746,2990,high,Monday
4702921684,10/05/2016,10613,8.609999657,8.609999657,0,0.07999999821,1.879999995,6.650000095,0,1,37,262,701,3172,high,Tuesday
4702921684,11/05/2016,9810,7.960000038,7.960000038,0,0.7799999714,2.160000086,4.980000019,0,10,41,235,784,3069,high,Wednesday
4702921684,12/05/2016,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,0,68,241,1240,high,Thursday
5553957443,12/04/2016,11596,7.570000172,7.570000172,0,1.370000005,0.7900000215,5.409999847,0,19,13,277,767,2026,high,Tuesday
5553957443,13/04/2016,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718,high,Wednesday
5553957443,14/04/2016,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324,high,Thursday
5553957443,15/04/2016,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,0,58,38,239,689,2254,high,Friday
5553957443,16/04/2016,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,1831,high,Saturday
5553957443,17/04/2016,655,0.4300000072,0.4300000072,0,0,0,0.4300000072,0,0,0,46,943,1397,high,Sunday
5553957443,18/04/2016,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683,high,Monday
5553957443,19/04/2016,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,high,Tuesday
5553957443,20/04/2016,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570,high,Wednesday
5553957443,21/04/2016,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,high,Thursday
5553957443,22/04/2016,11682,7.630000114,7.630000114,0,1.379999995,0.6299999952,5.599999905,0,25,16,270,781,2105,high,Friday
5553957443,23/04/2016,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,0,272,443,1776,high,Saturday
5553957443,24/04/2016,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507,high,Sunday
5553957443,25/04/2016,10946,7.190000057,7.190000057,0,2.930000067,0.5699999928,3.690000057,0,51,11,201,732,2033,high,Monday
5553957443,26/04/2016,11886,7.760000229,7.760000229,0,2.369999886,0.9300000072,4.460000038,0,40,18,238,750,2093,high,Tuesday
5553957443,27/04/2016,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,1922,high,Wednesday
5553957443,28/04/2016,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,1999,high,Thursday
5553957443,29/04/2016,12764,8.329999924,8.329999924,0,2.789999962,0.6399999857,4.909999847,0,46,15,270,709,2169,high,Friday
5553957443,30/04/2016,1202,0.7799999714,0.7799999714,0,0,0,0.7799999714,0,0,0,84,506,1463,high,Saturday
5553957443,01/05/2016,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,1747,high,Sunday
5553957443,02/05/2016,9769,6.380000114,6.380000114,0,1.059999943,0.4099999964,4.900000095,0,23,9,227,724,1996,high,Monday
5553957443,03/05/2016,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,2116,high,Tuesday
5553957443,04/05/2016,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,1698,high,Wednesday
5553957443,05/05/2016,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156,high,Thursday
5553957443,06/05/2016,9632,6.289999962,6.289999962,0,1.519999981,0.5400000215,4.230000019,0,21,9,229,761,1916,high,Friday
5553957443,07/05/2016,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1494,high,Saturday
5553957443,08/05/2016,6083,4,4,0,0.2199999988,0.4699999988,3.299999952,0,3,8,210,505,1762,high,Sunday
5553957443,09/05/2016,11611,7.579999924,7.579999924,0,2.130000114,0.8899999857,4.559999943,0,59,22,251,667,2272,high,Monday
5553957443,10/05/2016,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335,high,Tuesday
5553957443,11/05/2016,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,1693,high,Wednesday
5553957443,12/05/2016,3121,2.039999962,2.039999962,0,0.5799999833,0.400000006,1.059999943,0,8,6,48,222,741,high,Thursday
5577150313,12/04/2016,8135,6.079999924,6.079999924,0,3.599999905,0.3799999952,2.099999905,0,86,16,140,728,3405,high,Tuesday
5577150313,13/04/2016,5077,3.789999962,3.789999962,0,0.3199999928,0.2199999988,3.25,0,15,11,144,776,2551,high,Wednesday
5577150313,14/04/2016,8596,6.420000076,6.420000076,0,3.329999924,0.3100000024,2.779999971,0,118,30,176,662,4022,high,Thursday
5577150313,15/04/2016,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005,high,Friday
5577150313,16/04/2016,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274,high,Saturday
5577150313,17/04/2016,12231,9.140000343,9.140000343,0,5.980000019,0.8299999833,2.319999933,0,200,37,159,525,4552,high,Sunday
5577150313,18/04/2016,9893,7.389999866,7.389999866,0,4.860000134,0.7200000286,1.820000052,0,114,32,130,623,3625,high,Monday
5577150313,19/04/2016,12574,9.420000076,9.420000076,0,7.019999981,0.6399999857,1.75999999,0,108,23,111,733,3501,high,Tuesday
5577150313,20/04/2016,8330,6.21999979,6.21999979,0,4.119999886,0.3400000036,1.75999999,0,87,16,113,773,3192,high,Wednesday
5577150313,21/04/2016,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018,high,Thursday
5577150313,22/04/2016,9172,6.849999905,6.849999905,0,2.420000076,0.7900000215,3.299999952,0,62,30,200,823,3329,high,Friday
5577150313,23/04/2016,7638,5.710000038,5.710000038,0,1.210000038,0.3600000143,4.139999866,0,24,24,223,627,3152,high,Saturday
5577150313,24/04/2016,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392,high,Sunday
5577150313,25/04/2016,6393,4.78000021,4.78000021,0,1.350000024,0.6700000167,2.75999999,0,61,38,214,743,3374,high,Monday
5577150313,26/04/2016,5325,3.980000019,3.980000019,0,0.8500000238,0.6499999762,2.470000029,0,38,32,181,759,3088,high,Tuesday
5577150313,27/04/2016,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294,high,Wednesday
5577150313,28/04/2016,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,3580,high,Thursday
5577150313,29/04/2016,7924,5.920000076,5.920000076,0,2.839999914,0.6100000143,2.470000029,0,97,36,165,739,3544,high,Friday
5577150313,30/04/2016,12363,9.239999771,9.239999771,0,5.829999924,0.7900000215,2.609999895,0,207,45,163,621,4501,high,Saturday
5577150313,01/05/2016,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546,high,Sunday
5577150313,02/05/2016,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014,high,Monday
5577150313,03/05/2016,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795,high,Tuesday
5577150313,04/05/2016,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,2755,high,Wednesday
5577150313,05/05/2016,7550,5.639999866,5.639999866,0,2.5,0.4699999988,2.670000076,0,45,21,143,1153,3004,high,Thursday
5577150313,06/05/2016,4950,3.700000048,3.700000048,0,1.929999948,0.3199999928,1.450000048,0,41,16,79,1304,2643,high,Friday
5577150313,07/05/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1819,high,Saturday
5577150313,08/05/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1819,high,Sunday
5577150313,09/05/2016,3421,2.559999943,2.559999943,0,1.429999948,0.1400000006,0.9900000095,0,34,11,70,1099,2489,high,Monday
5577150313,10/05/2016,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,0,104,37,194,639,3841,high,Tuesday
5577150313,11/05/2016,4038,3.039999962,3.039999962,0,1.830000043,0.3000000119,0.8899999857,0,45,15,63,257,1665,high,Wednesday
6117666160,12/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,high,Tuesday
6117666160,13/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,high,Wednesday
6117666160,14/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,high,Thursday
6117666160,15/04/2016,14019,10.59000015,10.59000015,0,0,0.2800000012,10.30000019,0,0,6,513,921,2865,high,Friday
6117666160,16/04/2016,14450,10.90999985,10.90999985,0,0.5799999833,0.8500000238,9.479999542,0,7,15,518,502,2828,high,Saturday
6117666160,17/04/2016,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,2225,high,Sunday
6117666160,18/04/2016,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,2018,high,Monday
6117666160,19/04/2016,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,2606,high,Tuesday
6117666160,20/04/2016,10449,8.020000458,8.020000458,0,2.029999971,0.4799999893,5.519999981,0,26,10,349,587,2536,high,Wednesday
6117666160,21/04/2016,19542,15.01000023,15.01000023,0,0.9800000191,0.400000006,5.619999886,0,11,19,294,579,4900,high,Thursday
6117666160,22/04/2016,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,2409,high,Friday
6117666160,23/04/2016,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,high,Saturday
6117666160,24/04/2016,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,2305,high,Sunday
6117666160,25/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1497,high,Monday
6117666160,26/04/2016,9543,7.210000038,7.210000038,0,0,0.3400000036,6.869999886,0,0,7,352,1077,2450,high,Tuesday
6117666160,27/04/2016,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,2576,high,Wednesday
6117666160,28/04/2016,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,1879,high,Thursday
6117666160,29/04/2016,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,2560,high,Friday
6117666160,30/04/2016,6987,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,2275,high,Saturday
6117666160,01/05/2016,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,2361,high,Sunday
6117666160,02/05/2016,4933,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,236,1204,2044,high,Monday
6117666160,03/05/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,high,Tuesday
6117666160,04/05/2016,2997,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,1902,high,Wednesday
6117666160,05/05/2016,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,2636,high,Thursday
6117666160,06/05/2016,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,133,673,1838,high,Friday
6117666160,07/05/2016,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,0,412,456,2469,high,Saturday
6117666160,08/05/2016,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,2250,high,Sunday
6117666160,09/05/2016,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,1248,high,Monday
6290855005,12/04/2016,4562,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,199,1241,2560,high,Tuesday
6290855005,13/04/2016,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.009999999776,0,0,350,1090,2905,high,Wednesday
6290855005,14/04/2016,7671,5.800000191,5.800000191,0,0,0,5.769999981,0.02999999933,0,0,363,1077,2952,high,Thursday
6290855005,15/04/2016,9501,7.179999828,7.179999828,0,0,0,7.170000076,0.009999999776,0,0,328,1112,2896,high,Friday
6290855005,16/04/2016,8301,6.28000021,6.28000021,0,0,0,6.269999981,0.009999999776,0,0,258,1182,2783,high,Saturday
6290855005,17/04/2016,7851,5.940000057,5.940000057,0,1.139999986,0.7900000215,4,0,31,12,225,1172,3171,high,Sunday
6290855005,18/04/2016,6885,5.210000038,5.210000038,0,0,0,5.190000057,0.01999999955,0,0,271,1169,2766,high,Monday
6290855005,19/04/2016,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.009999999776,0,0,321,1119,2839,high,Tuesday
6290855005,20/04/2016,6361,4.809999943,4.809999943,0,0,0,4.800000191,0.009999999776,0,0,258,1182,2701,high,Wednesday
6290855005,21/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,high,Thursday
6290855005,22/04/2016,6238,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,302,1138,2796,high,Friday
6290855005,23/04/2016,0,0,0,0,0,0,0,0,33,0,0,1407,2664,high,Saturday
6290855005,24/04/2016,5896,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,2703,high,Sunday
6290855005,25/04/2016,7802,5.900000095,5.900000095,0,0.6800000072,0.1800000072,5.03000021,0.009999999776,8,3,249,1180,2771,high,Monday
6290855005,26/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,high,Tuesday
6290855005,27/04/2016,5565,4.210000038,4.210000038,0,0,0,4.179999828,0.02999999933,0,0,287,1153,2743,high,Wednesday
6290855005,28/04/2016,5731,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,2687,high,Thursday
6290855005,29/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,high,Friday
6290855005,30/04/2016,6744,5.099999905,5.099999905,0,0,0,5.090000153,0.009999999776,0,0,324,1116,2843,high,Saturday
6290855005,01/05/2016,9837,7.440000057,7.440000057,0,0.6600000262,2.75,4,0.01999999955,8,95,282,1055,3327,high,Sunday
6290855005,02/05/2016,6781,5.130000114,5.130000114,0,0,0,5.110000134,0.01999999955,0,0,268,1172,2725,high,Monday
6290855005,03/05/2016,6047,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,2671,high,Tuesday
6290855005,04/05/2016,5832,4.409999847,4.409999847,0,0,0,4.400000095,0.009999999776,0,0,272,1168,2718,high,Wednesday
6290855005,05/05/2016,6339,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,2682,high,Thursday
6290855005,06/05/2016,6116,4.619999886,4.619999886,0,0,0,4.590000153,0.02999999933,0,0,305,1135,2806,high,Friday
6290855005,07/05/2016,5510,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,2613,high,Saturday
