Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,usage,dow
5553957443,09/05/2016 23:00:00,55,0,0,0,high,Monday
5553957443,10/05/2016 00:00:00,55,0,0,0,high,Tuesday
5553957443,10/05/2016 01:00:00,55,0,0,0,high,Tuesday
5553957443,10/05/2016 02:00:00,55,0,0,0,high,Tuesday
5553957443,10/05/2016 03:00:00,61,4,0.066667,61,high,Tuesday
5553957443,10/05/2016 04:00:00,55,0,0,0,high,Tuesday
5553957443,10/05/2016 05:00:00,55,0,0,0,high,Tuesday
5553957443,10/05/2016 06:00:00,119,37,0.616667,737,high,Tuesday
5553957443,10/05/2016 07:00:00,179,58,0.966667,2830,high,Tuesday
5553957443,10/05/2016 08:00:00,59,2,0.033333,15,high,Tuesday
5553957443,10/05/2016 09:00:00,56,0,0,0,high,Tuesday
5553957443,10/05/2016 10:00:00,57,1,0.016667,7,high,Tuesday
5553957443,10/05/2016 11:00:00,236,102,1.7,2690,high,Tuesday
5553957443,10/05/2016 12:00:00,248,103,1.716667,3160,high,Tuesday
5553957443,10/05/2016 13:00:00,73,9,0.15,97,high,Tuesday
5553957443,10/05/2016 14:00:00,56,0,0,0,high,Tuesday
5553957443,10/05/2016 15:00:00,61,3,0.05,38,high,Tuesday
5553957443,10/05/2016 16:00:00,71,10,0.166667,152,high,Tuesday
5553957443,10/05/2016 17:00:00,160,60,1,2245,high,Tuesday
5553957443,10/05/2016 18:00:00,120,27,0.45,969,high,Tuesday
5553957443,10/05/2016 19:00:00,86,18,0.3,309,high,Tuesday
5553957443,10/05/2016 20:00:00,98,24,0.4,497,high,Tuesday
5553957443,10/05/2016 21:00:00,116,24,0.4,1098,high,Tuesday
5553957443,10/05/2016 22:00:00,114,25,0.416667,971,high,Tuesday
5553957443,10/05/2016 23:00:00,92,21,0.35,439,high,Tuesday
5553957443,11/05/2016 00:00:00,64,5,0.083333,109,high,Wednesday
5553957443,11/05/2016 01:00:00,55,0,0,0,high,Wednesday
5553957443,11/05/2016 02:00:00,56,1,0.016667,6,high,Wednesday
5553957443,11/05/2016 03:00:00,55,0,0,0,high,Wednesday
5553957443,11/05/2016 04:00:00,55,0,0,0,high,Wednesday
5553957443,11/05/2016 05:00:00,55,0,0,0,high,Wednesday
5553957443,11/05/2016 06:00:00,56,1,0.016667,5,high,Wednesday
5553957443,11/05/2016 07:00:00,55,0,0,0,high,Wednesday
5553957443,11/05/2016 08:00:00,83,14,0.233333,407,high,Wednesday
5553957443,11/05/2016 09:00:00,64,5,0.083333,79,high,Wednesday
5553957443,11/05/2016 10:00:00,91,20,0.333333,455,high,Wednesday
5553957443,11/05/2016 11:00:00,69,9,0.15,69,high,Wednesday
5553957443,11/05/2016 12:00:00,90,21,0.35,392,high,Wednesday
5553957443,11/05/2016 13:00:00,57,2,0.033333,9,high,Wednesday
5553957443,11/05/2016 14:00:00,99,25,0.416667,532,high,Wednesday
5553957443,11/05/2016 15:00:00,91,16,0.266667,523,high,Wednesday
5553957443,11/05/2016 16:00:00,75,9,0.15,302,high,Wednesday
5553957443,11/05/2016 17:00:00,57,1,0.016667,10,high,Wednesday
5553957443,11/05/2016 18:00:00,93,21,0.35,469,high,Wednesday
5553957443,11/05/2016 19:00:00,92,11,0.183333,745,high,Wednesday
5553957443,11/05/2016 20:00:00,82,12,0.2,441,high,Wednesday
5553957443,11/05/2016 21:00:00,88,21,0.35,344,high,Wednesday
5553957443,11/05/2016 22:00:00,55,0,0,0,high,Wednesday
5553957443,11/05/2016 23:00:00,57,1,0.016667,29,high,Wednesday
5553957443,12/05/2016 00:00:00,56,1,0.016667,11,high,Thursday
5553957443,12/05/2016 01:00:00,56,1,0.016667,9,high,Thursday
5553957443,12/05/2016 02:00:00,60,4,0.066667,24,high,Thursday
5553957443,12/05/2016 03:00:00,55,0,0,0,high,Thursday
5553957443,12/05/2016 04:00:00,55,0,0,0,high,Thursday
5553957443,12/05/2016 05:00:00,60,3,0.05,55,high,Thursday
5553957443,12/05/2016 06:00:00,89,21,0.35,312,high,Thursday
5553957443,12/05/2016 07:00:00,175,54,0.9,2710,high,Thursday
5553957443,12/05/2016 08:00:00,55,0,0,0,high,Thursday
5553957443,12/05/2016 09:00:00,55,0,0,0,high,Thursday
5577150313,12/04/2016 00:00:00,78,0,0,0,high,Tuesday
5577150313,12/04/2016 01:00:00,78,0,0,0,high,Tuesday
5577150313,12/04/2016 02:00:00,78,0,0,0,high,Tuesday
5577150313,12/04/2016 03:00:00,78,0,0,0,high,Tuesday
5577150313,12/04/2016 04:00:00,78,0,0,0,high,Tuesday
5577150313,12/04/2016 05:00:00,84,3,0.05,31,high,Tuesday
5577150313,12/04/2016 06:00:00,456,126,2.1,2073,high,Tuesday
5577150313,12/04/2016 07:00:00,143,20,0.333333,112,high,Tuesday
5577150313,12/04/2016 08:00:00,123,9,0.15,339,high,Tuesday
5577150313,12/04/2016 09:00:00,121,14,0.233333,120,high,Tuesday
5577150313,12/04/2016 10:00:00,188,23,0.383333,276,high,Tuesday
5577150313,12/04/2016 11:00:00,263,49,0.816667,1434,high,Tuesday
5577150313,12/04/2016 12:00:00,106,5,0.083333,58,high,Tuesday
5577150313,12/04/2016 13:00:00,109,4,0.066667,142,high,Tuesday
5577150313,12/04/2016 14:00:00,100,1,0.016667,14,high,Tuesday
5577150313,12/04/2016 15:00:00,118,7,0.116667,200,high,Tuesday
5577150313,12/04/2016 16:00:00,263,52,0.866667,1653,high,Tuesday
5577150313,12/04/2016 17:00:00,140,15,0.25,229,high,Tuesday
5577150313,12/04/2016 18:00:00,113,8,0.133333,222,high,Tuesday
5577150313,12/04/2016 19:00:00,303,79,1.316667,875,high,Tuesday
5577150313,12/04/2016 20:00:00,128,8,0.133333,216,high,Tuesday
5577150313,12/04/2016 21:00:00,98,5,0.083333,105,high,Tuesday
5577150313,12/04/2016 22:00:00,83,2,0.033333,36,high,Tuesday
5577150313,12/04/2016 23:00:00,77,0,0,0,high,Tuesday
5577150313,13/04/2016 00:00:00,78,0,0,0,high,Wednesday
5577150313,13/04/2016 01:00:00,78,0,0,0,high,Wednesday
5577150313,13/04/2016 02:00:00,80,1,0.016667,6,high,Wednesday
5577150313,13/04/2016 03:00:00,79,1,0.016667,8,high,Wednesday
5577150313,13/04/2016 04:00:00,84,2,0.033333,64,high,Wednesday
5577150313,13/04/2016 05:00:00,86,4,0.066667,32,high,Wednesday
5577150313,13/04/2016 06:00:00,241,49,0.816667,1908,high,Wednesday
5577150313,13/04/2016 07:00:00,106,9,0.15,219,high,Wednesday
5577150313,13/04/2016 08:00:00,113,11,0.183333,366,high,Wednesday
5577150313,13/04/2016 09:00:00,92,5,0.083333,71,high,Wednesday
5577150313,13/04/2016 10:00:00,117,14,0.233333,285,high,Wednesday
5577150313,13/04/2016 11:00:00,117,9,0.15,467,high,Wednesday
5577150313,13/04/2016 12:00:00,77,0,0,0,high,Wednesday
5577150313,13/04/2016 13:00:00,77,0,0,0,high,Wednesday
5577150313,13/04/2016 14:00:00,77,0,0,0,high,Wednesday
5577150313,13/04/2016 15:00:00,77,0,0,0,high,Wednesday
5577150313,13/04/2016 16:00:00,77,0,0,0,high,Wednesday
5577150313,13/04/2016 17:00:00,171,30,0.5,420,high,Wednesday
5577150313,13/04/2016 18:00:00,90,0,0,0,high,Wednesday
5577150313,13/04/2016 19:00:00,115,11,0.183333,339,high,Wednesday
5577150313,13/04/2016 20:00:00,273,62,1.033333,869,high,Wednesday
5577150313,13/04/2016 21:00:00,92,3,0.05,23,high,Wednesday
5577150313,13/04/2016 22:00:00,77,0,0,0,high,Wednesday
5577150313,13/04/2016 23:00:00,78,0,0,0,high,Wednesday
5577150313,14/04/2016 00:00:00,85,3,0.05,72,high,Thursday
5577150313,14/04/2016 01:00:00,77,0,0,0,high,Thursday
5577150313,14/04/2016 02:00:00,78,0,0,0,high,Thursday
5577150313,14/04/2016 03:00:00,78,0,0,0,high,Thursday
5577150313,14/04/2016 04:00:00,79,1,0.016667,6,high,Thursday
5577150313,14/04/2016 05:00:00,107,11,0.183333,158,high,Thursday
5577150313,14/04/2016 06:00:00,414,116,1.933333,1410,high,Thursday
5577150313,14/04/2016 07:00:00,166,27,0.45,430,high,Thursday
5577150313,14/04/2016 08:00:00,110,3,0.05,98,high,Thursday
5577150313,14/04/2016 09:00:00,113,6,0.1,124,high,Thursday
5577150313,14/04/2016 10:00:00,93,0,0,0,high,Thursday
5577150313,14/04/2016 11:00:00,354,70,1.166667,1444,high,Thursday
5577150313,14/04/2016 12:00:00,140,15,0.25,267,high,Thursday
5577150313,14/04/2016 13:00:00,122,8,0.133333,169,high,Thursday
5577150313,14/04/2016 14:00:00,574,134,2.233333,1489,high,Thursday
5577150313,14/04/2016 15:00:00,303,65,1.083333,870,high,Thursday
5577150313,14/04/2016 16:00:00,293,67,1.116667,582,high,Thursday
5577150313,14/04/2016 17:00:00,143,10,0.166667,205,high,Thursday
5577150313,14/04/2016 18:00:00,107,4,0.066667,119,high,Thursday
5577150313,14/04/2016 19:00:00,240,29,0.483333,688,high,Thursday
5577150313,14/04/2016 20:00:00,154,15,0.25,351,high,Thursday
5577150313,14/04/2016 21:00:00,107,5,0.083333,100,high,Thursday
5577150313,14/04/2016 22:00:00,82,1,0.016667,14,high,Thursday
5577150313,14/04/2016 23:00:00,78,0,0,0,high,Thursday
5577150313,15/04/2016 00:00:00,83,3,0.05,48,high,Friday
5577150313,15/04/2016 01:00:00,78,0,0,0,high,Friday
5577150313,15/04/2016 02:00:00,78,1,0.016667,5,high,Friday
5577150313,15/04/2016 03:00:00,78,1,0.016667,6,high,Friday
5577150313,15/04/2016 04:00:00,79,1,0.016667,9,high,Friday
5577150313,15/04/2016 05:00:00,153,16,0.266667,787,high,Friday
5577150313,15/04/2016 06:00:00,425,113,1.883333,1822,high,Friday
5577150313,15/04/2016 07:00:00,173,25,0.416667,239,high,Friday
5577150313,15/04/2016 08:00:00,118,12,0.2,215,high,Friday
5577150313,15/04/2016 09:00:00,126,13,0.216667,199,high,Friday
5577150313,15/04/2016 10:00:00,116,8,0.133333,291,high,Friday
5577150313,15/04/2016 11:00:00,230,48,0.8,1295,high,Friday
5577150313,15/04/2016 12:00:00,170,22,0.366667,255,high,Friday
5577150313,15/04/2016 13:00:00,158,19,0.316667,581,high,Friday
5577150313,15/04/2016 14:00:00,181,39,0.65,634,high,Friday
5577150313,15/04/2016 15:00:00,284,71,1.183333,1940,high,Friday
5577150313,15/04/2016 16:00:00,160,16,0.266667,288,high,Friday
5577150313,15/04/2016 17:00:00,93,5,0.083333,106,high,Friday
5577150313,15/04/2016 18:00:00,229,54,0.9,785,high,Friday
5577150313,15/04/2016 19:00:00,380,92,1.533333,1431,high,Friday
5577150313,15/04/2016 20:00:00,347,88,1.466667,1102,high,Friday
5577150313,15/04/2016 21:00:00,95,1,0.016667,4,high,Friday
5577150313,15/04/2016 22:00:00,93,4,0.066667,45,high,Friday
5577150313,15/04/2016 23:00:00,76,0,0,0,high,Friday
5577150313,16/04/2016 00:00:00,87,4,0.066667,68,high,Saturday
5577150313,16/04/2016 01:00:00,78,1,0.016667,4,high,Saturday
5577150313,16/04/2016 02:00:00,85,3,0.05,62,high,Saturday
5577150313,16/04/2016 03:00:00,78,1,0.016667,5,high,Saturday
5577150313,16/04/2016 04:00:00,77,0,0,0,high,Saturday
5577150313,16/04/2016 05:00:00,77,0,0,0,high,Saturday
5577150313,16/04/2016 06:00:00,284,74,1.233333,2088,high,Saturday
5577150313,16/04/2016 07:00:00,371,114,1.9,1525,high,Saturday
5577150313,16/04/2016 08:00:00,94,5,0.083333,85,high,Saturday
5577150313,16/04/2016 09:00:00,84,1,0.016667,4,high,Saturday
5577150313,16/04/2016 10:00:00,335,78,1.3,1526,high,Saturday
5577150313,16/04/2016 11:00:00,225,59,0.983333,964,high,Saturday
5577150313,16/04/2016 12:00:00,169,34,0.566667,316,high,Saturday
5577150313,16/04/2016 13:00:00,421,125,2.083333,1173,high,Saturday
5577150313,16/04/2016 14:00:00,612,180,3,3729,high,Saturday
5577150313,16/04/2016 15:00:00,155,26,0.433333,457,high,Saturday
5577150313,16/04/2016 16:00:00,107,8,0.133333,173,high,Saturday
5577150313,16/04/2016 17:00:00,157,22,0.366667,471,high,Saturday
5577150313,16/04/2016 18:00:00,237,54,0.9,715,high,Saturday
5577150313,16/04/2016 19:00:00,198,23,0.383333,648,high,Saturday
5577150313,16/04/2016 20:00:00,111,9,0.15,241,high,Saturday
5577150313,16/04/2016 21:00:00,76,0,0,0,high,Saturday
5577150313,16/04/2016 22:00:00,78,1,0.016667,7,high,Saturday
5577150313,16/04/2016 23:00:00,76,0,0,0,high,Saturday
5577150313,17/04/2016 00:00:00,78,1,0.016667,8,high,Sunday
5577150313,17/04/2016 01:00:00,76,0,0,0,high,Sunday
5577150313,17/04/2016 02:00:00,83,3,0.05,62,high,Sunday
5577150313,17/04/2016 03:00:00,76,0,0,0,high,Sunday
5577150313,17/04/2016 04:00:00,78,1,0.016667,7,high,Sunday
5577150313,17/04/2016 05:00:00,78,1,0.016667,8,high,Sunday
5577150313,17/04/2016 06:00:00,249,67,1.116667,569,high,Sunday
5577150313,17/04/2016 07:00:00,464,96,1.6,2249,high,Sunday
5577150313,17/04/2016 08:00:00,150,23,0.383333,312,high,Sunday
5577150313,17/04/2016 09:00:00,257,41,0.683333,807,high,Sunday
5577150313,17/04/2016 10:00:00,237,56,0.933333,1034,high,Sunday
5577150313,17/04/2016 11:00:00,355,99,1.65,1091,high,Sunday
5577150313,17/04/2016 12:00:00,562,152,2.533333,2035,high,Sunday
5577150313,17/04/2016 13:00:00,405,116,1.933333,1695,high,Sunday
5577150313,17/04/2016 14:00:00,189,37,0.616667,401,high,Sunday
5577150313,17/04/2016 15:00:00,140,15,0.25,222,high,Sunday
5577150313,17/04/2016 16:00:00,99,2,0.033333,23,high,Sunday
5577150313,17/04/2016 17:00:00,97,1,0.016667,6,high,Sunday
5577150313,17/04/2016 18:00:00,172,35,0.583333,401,high,Sunday
5577150313,17/04/2016 19:00:00,106,8,0.133333,186,high,Sunday
5577150313,17/04/2016 20:00:00,162,22,0.366667,382,high,Sunday
5577150313,17/04/2016 21:00:00,284,56,0.933333,719,high,Sunday
5577150313,17/04/2016 22:00:00,78,1,0.016667,14,high,Sunday
5577150313,17/04/2016 23:00:00,76,0,0,0,high,Sunday
5577150313,18/04/2016 00:00:00,76,0,0,0,high,Monday
5577150313,18/04/2016 01:00:00,76,0,0,0,high,Monday
5577150313,18/04/2016 02:00:00,76,0,0,0,high,Monday
5577150313,18/04/2016 03:00:00,76,0,0,0,high,Monday
5577150313,18/04/2016 04:00:00,76,0,0,0,high,Monday
5577150313,18/04/2016 05:00:00,78,1,0.016667,11,high,Monday
5577150313,18/04/2016 06:00:00,77,0,0,0,high,Monday
5577150313,18/04/2016 07:00:00,115,12,0.2,223,high,Monday
5577150313,18/04/2016 08:00:00,100,4,0.066667,41,high,Monday
5577150313,18/04/2016 09:00:00,424,128,2.133333,4181,high,Monday
5577150313,18/04/2016 10:00:00,544,172,2.866667,2539,high,Monday
5577150313,18/04/2016 11:00:00,128,12,0.2,11,high,Monday
5577150313,18/04/2016 12:00:00,113,7,0.116667,53,high,Monday
5577150313,18/04/2016 13:00:00,81,1,0.016667,7,high,Monday
5577150313,18/04/2016 14:00:00,189,21,0.35,631,high,Monday
5577150313,18/04/2016 15:00:00,193,13,0.216667,56,high,Monday
5577150313,18/04/2016 16:00:00,149,11,0.183333,419,high,Monday
5577150313,18/04/2016 17:00:00,112,6,0.1,134,high,Monday
5577150313,18/04/2016 18:00:00,223,48,0.8,866,high,Monday
5577150313,18/04/2016 19:00:00,268,68,1.133333,362,high,Monday
5577150313,18/04/2016 20:00:00,145,16,0.266667,96,high,Monday
5577150313,18/04/2016 21:00:00,138,14,0.233333,248,high,Monday
5577150313,18/04/2016 22:00:00,83,0,0,0,high,Monday
5577150313,18/04/2016 23:00:00,85,2,0.033333,15,high,Monday
5577150313,19/04/2016 00:00:00,80,0,0,0,high,Tuesday
5577150313,19/04/2016 01:00:00,79,0,0,0,high,Tuesday
5577150313,19/04/2016 02:00:00,80,0,0,0,high,Tuesday
5577150313,19/04/2016 03:00:00,76,0,0,0,high,Tuesday
5577150313,19/04/2016 04:00:00,77,0,0,0,high,Tuesday
5577150313,19/04/2016 05:00:00,76,0,0,0,high,Tuesday
5577150313,19/04/2016 06:00:00,87,3,0.05,38,high,Tuesday
5577150313,19/04/2016 07:00:00,359,115,1.916667,3910,high,Tuesday
5577150313,19/04/2016 08:00:00,247,65,1.083333,1704,high,Tuesday
5577150313,19/04/2016 09:00:00,102,2,0.033333,9,high,Tuesday
5577150313,19/04/2016 10:00:00,123,8,0.133333,176,high,Tuesday
5577150313,19/04/2016 11:00:00,106,5,0.083333,69,high,Tuesday
5577150313,19/04/2016 12:00:00,187,19,0.316667,929,high,Tuesday
5577150313,19/04/2016 13:00:00,139,16,0.266667,257,high,Tuesday
5577150313,19/04/2016 14:00:00,314,81,1.35,2181,high,Tuesday
5577150313,19/04/2016 15:00:00,203,21,0.35,393,high,Tuesday
5577150313,19/04/2016 16:00:00,167,20,0.333333,249,high,Tuesday
5577150313,19/04/2016 17:00:00,101,0,0,0,high,Tuesday
5577150313,19/04/2016 18:00:00,114,8,0.133333,142,high,Tuesday
5577150313,19/04/2016 19:00:00,102,5,0.083333,114,high,Tuesday
5577150313,19/04/2016 20:00:00,414,105,1.75,2303,high,Tuesday
5577150313,19/04/2016 21:00:00,104,5,0.083333,74,high,Tuesday
5577150313,19/04/2016 22:00:00,82,2,0.033333,14,high,Tuesday
5577150313,19/04/2016 23:00:00,81,1,0.016667,12,high,Tuesday
5577150313,20/04/2016 00:00:00,78,0,0,0,high,Wednesday
5577150313,20/04/2016 01:00:00,76,0,0,0,high,Wednesday
5577150313,20/04/2016 02:00:00,78,1,0.016667,6,high,Wednesday
5577150313,20/04/2016 03:00:00,78,1,0.016667,4,high,Wednesday
5577150313,20/04/2016 04:00:00,78,1,0.016667,9,high,Wednesday
5577150313,20/04/2016 05:00:00,76,0,0,0,high,Wednesday
5577150313,20/04/2016 06:00:00,76,0,0,0,high,Wednesday
5577150313,20/04/2016 07:00:00,76,0,0,0,high,Wednesday
5577150313,20/04/2016 08:00:00,430,124,2.066667,4000,high,Wednesday
5577150313,20/04/2016 09:00:00,240,46,0.766667,702,high,Wednesday
5577150313,20/04/2016 10:00:00,218,42,0.7,536,high,Wednesday
5577150313,20/04/2016 11:00:00,149,29,0.483333,307,high,Wednesday
5577150313,20/04/2016 12:00:00,169,30,0.5,283,high,Wednesday
5577150313,20/04/2016 13:00:00,148,17,0.283333,499,high,Wednesday
5577150313,20/04/2016 14:00:00,138,12,0.2,343,high,Wednesday
5577150313,20/04/2016 15:00:00,95,1,0.016667,5,high,Wednesday
5577150313,20/04/2016 16:00:00,149,12,0.2,353,high,Wednesday
5577150313,20/04/2016 17:00:00,106,7,0.116667,60,high,Wednesday
5577150313,20/04/2016 18:00:00,147,21,0.35,342,high,Wednesday
5577150313,20/04/2016 19:00:00,190,41,0.683333,435,high,Wednesday
5577150313,20/04/2016 20:00:00,135,12,0.2,281,high,Wednesday
5577150313,20/04/2016 21:00:00,83,2,0.033333,27,high,Wednesday
5577150313,20/04/2016 22:00:00,96,5,0.083333,83,high,Wednesday
5577150313,20/04/2016 23:00:00,82,2,0.033333,55,high,Wednesday
5577150313,21/04/2016 00:00:00,79,0,0,0,high,Thursday
5577150313,21/04/2016 01:00:00,76,0,0,0,high,Thursday
5577150313,21/04/2016 02:00:00,79,1,0.016667,5,high,Thursday
5577150313,21/04/2016 03:00:00,78,1,0.016667,6,high,Thursday
5577150313,21/04/2016 04:00:00,76,0,0,0,high,Thursday
5577150313,21/04/2016 05:00:00,79,1,0.016667,5,high,Thursday
5577150313,21/04/2016 06:00:00,511,154,2.566667,2017,high,Thursday
5577150313,21/04/2016 07:00:00,182,34,0.566667,326,high,Thursday
5577150313,21/04/2016 08:00:00,136,11,0.183333,382,high,Thursday
5577150313,21/04/2016 09:00:00,131,12,0.2,230,high,Thursday
5577150313,21/04/2016 10:00:00,97,0,0,0,high,Thursday
5577150313,21/04/2016 11:00:00,334,70,1.166667,1738,high,Thursday
5577150313,21/04/2016 12:00:00,108,7,0.116667,64,high,Thursday
5577150313,21/04/2016 13:00:00,149,11,0.183333,236,high,Thursday
5577150313,21/04/2016 14:00:00,241,46,0.766667,1409,high,Thursday
5577150313,21/04/2016 15:00:00,336,88,1.466667,2020,high,Thursday
5577150313,21/04/2016 16:00:00,288,62,1.033333,477,high,Thursday
5577150313,21/04/2016 17:00:00,265,56,0.933333,640,high,Thursday
5577150313,21/04/2016 18:00:00,112,7,0.116667,101,high,Thursday
5577150313,21/04/2016 19:00:00,272,71,1.183333,788,high,Thursday
5577150313,21/04/2016 20:00:00,131,10,0.166667,239,high,Thursday
5577150313,21/04/2016 21:00:00,80,1,0.016667,8,high,Thursday
5577150313,21/04/2016 22:00:00,102,10,0.166667,139,high,Thursday
5577150313,21/04/2016 23:00:00,77,0,0,0,high,Thursday
5577150313,22/04/2016 00:00:00,78,1,0.016667,9,high,Friday
5577150313,22/04/2016 01:00:00,77,0,0,0,high,Friday
5577150313,22/04/2016 02:00:00,77,0,0,0,high,Friday
5577150313,22/04/2016 03:00:00,97,8,0.133333,206,high,Friday
5577150313,22/04/2016 04:00:00,76,0,0,0,high,Friday
5577150313,22/04/2016 05:00:00,137,20,0.333333,608,high,Friday
5577150313,22/04/2016 06:00:00,456,126,2.1,2196,high,Friday
5577150313,22/04/2016 07:00:00,163,25,0.416667,432,high,Friday
5577150313,22/04/2016 08:00:00,152,13,0.216667,315,high,Friday
5577150313,22/04/2016 09:00:00,140,16,0.266667,293,high,Friday
5577150313,22/04/2016 10:00:00,132,18,0.3,271,high,Friday
5577150313,22/04/2016 11:00:00,155,21,0.35,335,high,Friday
5577150313,22/04/2016 12:00:00,154,29,0.483333,540,high,Friday
5577150313,22/04/2016 13:00:00,85,2,0.033333,49,high,Friday
5577150313,22/04/2016 14:00:00,83,2,0.033333,37,high,Friday
5577150313,22/04/2016 15:00:00,81,1,0.016667,9,high,Friday
5577150313,22/04/2016 16:00:00,90,5,0.083333,88,high,Friday
5577150313,22/04/2016 17:00:00,131,14,0.233333,316,high,Friday
5577150313,22/04/2016 18:00:00,164,29,0.483333,663,high,Friday
5577150313,22/04/2016 19:00:00,162,28,0.466667,714,high,Friday
5577150313,22/04/2016 20:00:00,185,39,0.65,874,high,Friday
5577150313,22/04/2016 21:00:00,82,1,0.016667,92,high,Friday
5577150313,22/04/2016 22:00:00,221,40,0.666667,536,high,Friday
5577150313,22/04/2016 23:00:00,105,8,0.133333,117,high,Friday
5577150313,23/04/2016 00:00:00,78,1,0.016667,6,high,Saturday
5577150313,23/04/2016 01:00:00,79,0,0,0,high,Saturday
5577150313,23/04/2016 02:00:00,78,1,0.016667,9,high,Saturday
5577150313,23/04/2016 03:00:00,78,0,0,0,high,Saturday
5577150313,23/04/2016 04:00:00,82,2,0.033333,41,high,Saturday
5577150313,23/04/2016 05:00:00,76,0,0,0,high,Saturday
5577150313,23/04/2016 06:00:00,111,10,0.166667,193,high,Saturday
5577150313,23/04/2016 07:00:00,185,41,0.683333,325,high,Saturday
5577150313,23/04/2016 08:00:00,89,4,0.066667,56,high,Saturday
5577150313,23/04/2016 09:00:00,121,11,0.183333,346,high,Saturday
5577150313,23/04/2016 10:00:00,243,33,0.55,973,high,Saturday
5577150313,23/04/2016 11:00:00,160,17,0.283333,550,high,Saturday
5577150313,23/04/2016 12:00:00,122,10,0.166667,376,high,Saturday
5577150313,23/04/2016 13:00:00,154,17,0.283333,407,high,Saturday
5577150313,23/04/2016 14:00:00,88,3,0.05,63,high,Saturday
5577150313,23/04/2016 15:00:00,263,71,1.183333,1764,high,Saturday
5577150313,23/04/2016 16:00:00,117,9,0.15,175,high,Saturday
5577150313,23/04/2016 17:00:00,199,29,0.483333,854,high,Saturday
5577150313,23/04/2016 18:00:00,217,26,0.433333,628,high,Saturday
5577150313,23/04/2016 19:00:00,206,32,0.533333,267,high,Saturday
5577150313,23/04/2016 20:00:00,163,23,0.383333,556,high,Saturday
5577150313,23/04/2016 21:00:00,87,1,0.016667,31,high,Saturday
5577150313,23/04/2016 22:00:00,79,1,0.016667,7,high,Saturday
5577150313,23/04/2016 23:00:00,78,1,0.016667,11,high,Saturday
5577150313,24/04/2016 00:00:00,77,0,0,0,high,Sunday
5577150313,24/04/2016 01:00:00,89,4,0.066667,44,high,Sunday
5577150313,24/04/2016 02:00:00,84,3,0.05,58,high,Sunday
5577150313,24/04/2016 03:00:00,77,0,0,0,high,Sunday
5577150313,24/04/2016 04:00:00,77,0,0,0,high,Sunday
5577150313,24/04/2016 05:00:00,76,0,0,0,high,Sunday
5577150313,24/04/2016 06:00:00,78,1,0.016667,10,high,Sunday
5577150313,24/04/2016 07:00:00,134,23,0.383333,206,high,Sunday
5577150313,24/04/2016 08:00:00,136,24,0.4,175,high,Sunday
5577150313,24/04/2016 09:00:00,122,14,0.233333,329,high,Sunday
5577150313,24/04/2016 10:00:00,370,117,1.95,2833,high,Sunday
5577150313,24/04/2016 11:00:00,512,170,2.833333,3857,high,Sunday
5577150313,24/04/2016 12:00:00,130,22,0.366667,191,high,Sunday
5577150313,24/04/2016 13:00:00,130,9,0.15,280,high,Sunday
5577150313,24/04/2016 14:00:00,187,23,0.383333,399,high,Sunday
5577150313,24/04/2016 15:00:00,525,159,2.65,3393,high,Sunday
5577150313,24/04/2016 16:00:00,335,87,1.45,1512,high,Sunday
5577150313,24/04/2016 17:00:00,447,126,2.1,1154,high,Sunday
5577150313,24/04/2016 18:00:00,189,39,0.65,399,high,Sunday
5577150313,24/04/2016 19:00:00,239,62,1.033333,629,high,Sunday
5577150313,24/04/2016 20:00:00,114,6,0.1,138,high,Sunday
5577150313,24/04/2016 21:00:00,102,8,0.133333,108,high,Sunday
5577150313,24/04/2016 22:00:00,81,2,0.033333,17,high,Sunday
5577150313,24/04/2016 23:00:00,81,2,0.033333,32,high,Sunday
5577150313,25/04/2016 00:00:00,78,1,0.016667,7,high,Monday
5577150313,25/04/2016 01:00:00,76,0,0,0,high,Monday
5577150313,25/04/2016 02:00:00,76,0,0,0,high,Monday
5577150313,25/04/2016 03:00:00,78,1,0.016667,7,high,Monday
5577150313,25/04/2016 04:00:00,78,1,0.016667,11,high,Monday
5577150313,25/04/2016 05:00:00,90,7,0.116667,99,high,Monday
5577150313,25/04/2016 06:00:00,408,122,2.033333,1597,high,Monday
5577150313,25/04/2016 07:00:00,183,36,0.6,657,high,Monday
5577150313,25/04/2016 08:00:00,120,10,0.166667,304,high,Monday
5577150313,25/04/2016 09:00:00,108,4,0.066667,83,high,Monday
5577150313,25/04/2016 10:00:00,290,76,1.266667,253,high,Monday
5577150313,25/04/2016 11:00:00,191,36,0.6,568,high,Monday
5577150313,25/04/2016 12:00:00,195,25,0.416667,236,high,Monday
5577150313,25/04/2016 13:00:00,194,25,0.416667,202,high,Monday
5577150313,25/04/2016 14:00:00,120,6,0.1,211,high,Monday
5577150313,25/04/2016 15:00:00,114,8,0.133333,190,high,Monday
5577150313,25/04/2016 16:00:00,166,29,0.483333,365,high,Monday
5577150313,25/04/2016 17:00:00,129,11,0.183333,449,high,Monday
5577150313,25/04/2016 18:00:00,97,6,0.1,86,high,Monday
5577150313,25/04/2016 19:00:00,213,49,0.816667,734,high,Monday
5577150313,25/04/2016 20:00:00,118,12,0.2,229,high,Monday
5577150313,25/04/2016 21:00:00,93,6,0.1,95,high,Monday
5577150313,25/04/2016 22:00:00,83,2,0.033333,10,high,Monday
